"","word","n","Year"
"36888","throwin",3,2006
"36889","ticket",3,2006
"36890","till",3,2006
"36891","tippin",3,2006
"36892","tomi",3,2006
"36893","tone",3,2006
"36894","tori",3,2006
"36895","tossin",3,2006
"36896","touched",3,2006
"36897","trazendo",3,2006
"36898","trees",3,2006
"36899","trick",3,2006
"36900","uptight",3,2006
"36901","uzi",3,2006
"36902","vai",3,2006
"36903","verso",3,2006
"36904","vert",3,2006
"36905","volta",3,2006
"36906","vou",3,2006
"36907","walking",3,2006
"36908","war",3,2006
"36909","waves",3,2006
"36910","wear",3,2006
"36911","weeknd",3,2006
"36912","weh",3,2006
"36913","weight",3,2006
"36914","wes",3,2006
"36915","wet",3,2006
"36916","wham",3,2006
"36917","whisper",3,2006
"36918","wife",3,2006
"36919","wind",3,2006
"36920","winehouse",3,2006
"36921","wishin",3,2006
"36922","worse",3,2006
"36923","zombies",3,2006
"36924","zucker",3,2006
"36925","070",2,2006
"36926","112",2,2006
"36927","13",2,2006
"36928","13n",2,2006
"36929","13the",2,2006
"36930","14",2,2006
"36931","15",2,2006
"36932","15n",2,2006
"36933","1970",2,2006
"36934","1990",2,2006
"36935","19n",2,2006
"36936","1n",2,2006
"36937","2000",2,2006
"36938","2001",2,2006
"36939","21you",2,2006
"36940","23you",2,2006
"36941","24you",2,2006
"36942","26n",2,2006
"36943","28",2,2006
"36944","28n",2,2006
"36945","29",2,2006
"36946","3000",2,2006
"36947","30n",2,2006
"36948","30the",2,2006
"36949","33",2,2006
"36950","35",2,2006
"36951","37",2,2006
"36952","41",2,2006
"36953","46",2,2006
"36954","48",2,2006
"36955","49",2,2006
"36956","4playboi",2,2006
"36957","53",2,2006
"36958","58",2,2006
"36959","62you",2,2006
"36960","64",2,2006
"36961","6embed",2,2006
"36962","6n",2,2006
"36963","8",2,2006
"36964","88rising",2,2006
"36965","8ball",2,2006
"36966","90",2,2006
"36967","9embed",2,2006
"36968","aah",2,2006
"36969","aapril",2,2006
"36970","ablaze",2,2006
"36971","acid",2,2006
"36972","adamn",2,2006
"36973","advance",2,2006
"36974","afford",2,2006
"36975","aggressive",2,2006
"36976","agir",2,2006
"36977","akacia",2,2006
"36978","akon",2,2006
"36979","alessia",2,2006
"36980","algemas",2,2006
"36981","ali",2,2006
"36982","alma",2,2006
"36983","almighty",2,2006
"36984","amen",2,2006
"36985","america",2,2006
"36986","anderson",2,2006
"36987","angela",2,2006
"36988","apl.de.ap",2,2006
"36989","arctic",2,2006
"36990","aries",2,2006
"36991","artist",2,2006
"36992","ary",2,2006
"36993","ashanti",2,2006
"36994","assim",2,2006
"36995","astrid",2,2006
"36996","attack",2,2006
"36997","attitude",2,2006
"36998","aurora",2,2006
"36999","aw",2,2006
"37000","az",2,2006
"37001","b2k",2,2006
"37002","baauer",2,2006
"37003","background",2,2006
"37004","badazz",2,2006
"37005","baka",2,2006
"37006","bandhunta",2,2006
"37007","banks",2,2006
"37008","barbie",2,2006
"37009","bare",2,2006
"37010","barely",2,2006
"37011","barranquilla",2,2006
"37012","bars",2,2006
"37013","bas",2,2006
"37014","base",2,2006
"37015","bay",2,2006
"37016","bbe",2,2006
"37017","bea",2,2006
"37018","bear",2,2006
"37019","beauty",2,2006
"37020","becky",2,2006
"37021","bedroom",2,2006
"37022","beef",2,2006
"37023","befo",2,2006
"37024","begin",2,2006
"37025","behavior",2,2006
"37026","believed",2,2006
"37027","bella",2,2006
"37028","belong",2,2006
"37029","ben",2,2006
"37030","beneath",2,2006
"37031","berhana",2,2006
"37032","betrayed",2,2006
"37033","betta",2,2006
"37034","bible",2,2006
"37035","bigger",2,2006
"37036","billie",2,2006
"37037","billy",2,2006
"37038","bite",2,2006
"37039","bitter",2,2006
"37040","biv",2,2006
"37041","blac",2,2006
"37042","blake",2,2006
"37043","blaze",2,2006
"37044","bleed",2,2006
"37045","blessings",2,2006
"37046","blinded",2,2006
"37047","bliss",2,2006
"37048","blurred",2,2006
"37049","boat",2,2006
"37050","boats",2,2006
"37051","body's",2,2006
"37052","bold",2,2006
"37053","bones",2,2006
"37054","bonito",2,2006
"37055","boomin",2,2006
"37056","boosie",2,2006
"37057","bottles",2,2006
"37058","bottoms",2,2006
"37059","bow",2,2006
"37060","brad",2,2006
"37061","brave",2,2006
"37062","breakdown",2,2006
"37063","breakout",2,2006
"37064","breathe",2,2006
"37065","brick",2,2006
"37066","bricks",2,2006
"37067","bright",2,2006
"37068","bringin",2,2006
"37069","bron",2,2006
"37070","brontë",2,2006
"37071","brooklyn",2,2006
"37072","bryson",2,2006
"37073","bubble",2,2006
"37074","bubbly",2,2006
"37075","buddie",2,2006
"37076","building",2,2006
"37077","bullet",2,2006
"37078","burbank",2,2006
"37079","burstin",2,2006
"37080","business",2,2006
"37081","buzzed",2,2006
"37082","caitie",2,2006
"37083","cakes",2,2006
"37084","cali",2,2006
"37085","cam",2,2006
"37086","canvas",2,2006
"37087","carats",2,2006
"37088","careful",2,2006
"37089","carl",2,2006
"37090","carlie",2,2006
"37091","carly",2,2006
"37092","caroline",2,2006
"37093","cassadee",2,2006
"37094","castle",2,2006
"37095","catherine",2,2006
"37096","cease",2,2006
"37097","cents",2,2006
"37098","cero",2,2006
"37099","certified",2,2006
"37100","chains",2,2006
"37101","champagne",2,2006
"37102","chanderpaul",2,2006
"37103","chapter",2,2006
"37104","charge",2,2006
"37105","charm",2,2006
"37106","chasing",2,2006
"37107","cheap",2,2006
"37108","checkin",2,2006
"37109","chicago",2,2006
"37110","chicotear",2,2006
"37111","chiefin",2,2006
"37112","childish",2,2006
"37113","childs",2,2006
"37114","chili",2,2006
"37115","china",2,2006
"37116","choice",2,2006
"37117","ci",2,2006
"37118","closin",2,2006
"37119","cloutboi",2,2006
"37120","clownin",2,2006
"37121","clowns",2,2006
"37122","clubbin",2,2006
"37123","coast",2,2006
"37124","cock",2,2006
"37125","codes",2,2006
"37126","coin",2,2006
"37127","coldhearted",2,2006
"37128","commandments",2,2006
"37129","common",2,2006
"37130","comportar",2,2006
"37131","confess",2,2006
"37132","confused",2,2006
"37133","conscious",2,2006
"37134","contributorsi",2,2006
"37135","convenient",2,2006
"37136","conversation",2,2006
"37137","coochie",2,2006
"37138","cordae",2,2006
"37139","corinne",2,2006
"37140","cosgrove",2,2006
"37141","could've",2,2006
"37142","count",2,2006
"37143","coupe",2,2006
"37144","courtney",2,2006
"37145","covers",2,2006
"37146","cowboy",2,2006
"37147","crash",2,2006
"37148","creation",2,2006
"37149","crenshaw",2,2006
"37150","crew",2,2006
"37151","cried",2,2006
"37152","crocodile",2,2006
"37153","cross",2,2006
"37154","cryin",2,2006
"37155","cu",2,2006
"37156","cuatro",2,2006
"37157","cup",2,2006
"37158","curtain",2,2006
"37159","curtains",2,2006
"37160","customized",2,2006
"37161","d4l",2,2006
"37162","dacus",2,2006
"37163","daddy's",2,2006
"37164","daigle",2,2006
"37165","dallas",2,2006
"37166","damned",2,2006
"37167","dancer",2,2006
"37168","dangerous",2,2006
"37169","dani",2,2006
"37170","danielle",2,2006
"37171","danny",2,2006
"37172","davis",2,2006
"37173","dawg",2,2006
"37174","daz",2,2006
"37175","deal",2,2006
"37176","deaux",2,2006
"37177","deck",2,2006
"37178","deeper",2,2006
"37179","defeat",2,2006
"37180","defeated",2,2006
"37181","degrees",2,2006
"37182","deixar",2,2006
"37183","deja",2,2006
"37184","deluxe",2,2006
"37185","demi",2,2006
"37186","dennis",2,2006
"37187","deny",2,2006
"37188","denzel",2,2006
"37189","derulo",2,2006
"37190","designer",2,2006
"37191","despair",2,2006
"37192","destiny",2,2006
"37193","devil",2,2006
"37194","devoe",2,2006
"37195","dexter",2,2006
"37196","diana",2,2006
"37197","died",2,2006
"37198","difference",2,2006
"37199","diggin",2,2006
"37200","diplo",2,2006
"37201","disappoint",2,2006
"37202","disasters",2,2006
"37203","doc",2,2006
"37204","dollaz",2,2006
"37205","dos",2,2006
"37206","dr",2,2006
"37207","dragons",2,2006
"37208","dram",2,2006
"37209","drank",2,2006
"37210","dre",2,2006
"37211","dreamers",2,2006
"37212","drew",2,2006
"37213","drip",2,2006
"37214","drug",2,2006
"37215","drugrixh",2,2006
"37216","duhé",2,2006
"37217","dwn2earth",2,2006
"37218","día",2,2006
"37219","e's",2,2006
"37220","eah",2,2006
"37221","earth",2,2006
"37222","eazy",2,2006
"37223","ecc",2,2006
"37224","echo",2,2006
"37225","eden",2,2006
"37226","edition",2,2006
"37227","ego",2,2006
"37228","electric",2,2006
"37229","ella",2,2006
"37230","elley",2,2006
"37231","else's",2,2006
"37232","embed",2,2006
"37233","emotion",2,2006
"37234","empty",2,2006
"37235","enter",2,2006
"37236","epidemic",2,2006
"37237","escravo",2,2006
"37238","essas",2,2006
"37239","evanescence",2,2006
"37240","evening",2,2006
"37241","everlasting",2,2006
"37242","everyday",2,2006
"37243","everything's",2,2006
"37244","excuses",2,2006
"37245","expectations",2,2006
"37246","experience",2,2006
"37247","extravagant",2,2006
"37248","fabolous",2,2006
"37249","fail",2,2006
"37250","family",2,2006
"37251","fan",2,2006
"37252","fear",2,2006
"37253","fears",2,2006
"37254","fell",2,2006
"37255","fellaz",2,2006
"37256","ferb",2,2006
"37257","fiasco",2,2006
"37258","fifty",2,2006
"37259","files",2,2006
"37260","filhos",2,2006
"37261","filling",2,2006
"37262","finding",2,2006
"37263","finish",2,2006
"37264","finna",2,2006
"37265","fish",2,2006
"37266","fisher",2,2006
"37267","fitness",2,2006
"37268","fitting",2,2006
"37269","flag",2,2006
"37270","flames",2,2006
"37271","flaunt",2,2006
"37272","flava",2,2006
"37273","flex",2,2006
"37274","floating",2,2006
"37275","florence",2,2006
"37276","focus",2,2006
"37277","foreign",2,2006
"37278","forgot",2,2006
"37279","forsaken",2,2006
"37280","fortuna",2,2006
"37281","fox",2,2006
"37282","frame",2,2006
"37283","frank",2,2006
"37284","franklin",2,2006
"37285","fray",2,2006
"37286","freak",2,2006
"37287","freaky",2,2006
"37288","fred",2,2006
"37289","freddie",2,2006
"37290","freedom",2,2006
"37291","frex",2,2006
"37292","friday",2,2006
"37293","fruit",2,2006
"37294","frusciante",2,2006
"37295","fry",2,2006
"37296","fuckin",2,2006
"37297","fucking",2,2006
"37298","fume",2,2006
"37299","gab",2,2006
"37300","gallant",2,2006
"37301","gangsta",2,2006
"37302","gary",2,2006
"37303","gates",2,2006
"37304","gear",2,2006
"37305","gee",2,2006
"37306","georgi",2,2006
"37307","ghetto",2,2006
"37308","ghosts",2,2006
"37309","gibbs",2,2006
"37310","gin",2,2006
"37311","gitchee",2,2006
"37312","giving",2,2006
"37313","glasper",2,2006
"37314","glass",2,2006
"37315","glistenin",2,2006
"37316","glitter",2,2006
"37317","glow",2,2006
"37318","glynne",2,2006
"37319","goddamn",2,2006
"37320","gooshy",2,2006
"37321","gorillaz",2,2006
"37322","gotcha",2,2006
"37323","gracie",2,2006
"37324","grams",2,2006
"37325","grandma",2,2006
"37326","grandson",2,2006
"37327","grapefruit",2,2006
"37328","gravediggaz",2,2006
"37329","greatly",2,2006
"37330","gretzinger",2,2006
"37331","grills",2,2006
"37332","grind",2,2006
"37333","groove",2,2006
"37334","guapo",2,2006
"37335","guilty",2,2006
"37336","gummy",2,2006
"37337","guts",2,2006
"37338","gwen",2,2006
"37339","gyrls",2,2006
"37340","hacked",2,2006
"37341","hailee",2,2006
"37342","hairs",2,2006
"37343","haley",2,2006
"37344","halsey",2,2006
"37345","hammer",2,2006
"37346","handle",2,2006
"37347","hanson",2,2006
"37348","happen",2,2006
"37349","harm",2,2006
"37350","hashimoto",2,2006
"37351","hat",2,2006
"37352","hawthorne",2,2006
"37353","hayley",2,2006
"37354","health",2,2006
"37355","hearing",2,2006
"37356","hears",2,2006
"37357","heart's",2,2006
"37358","heartbreak",2,2006
"37359","heat",2,2006
"37360","hect",2,2006
"37361","heeeeeeeeeeeey",2,2006
"37362","heh",2,2006
"37363","hendrix",2,2006
"37364","hennessy",2,2006
"37365","hesitate",2,2006
"37366","hiss",2,2006
"37367","holdin",2,2006
"37368","honest",2,2006
"37369","hoodcelebrityy",2,2006
"37370","hooked",2,2006
"37371","hoping",2,2006
"37372","hoppers",2,2006
"37373","hottest",2,2006
"37374","hugo",2,2006
"37375","humpty",2,2006
"37376","huncho",2,2006
"37377","hurst",2,2006
"37378","hussle",2,2006
"37379","hustler",2,2006
"37380","huurr",2,2006
"37381","hyphen",2,2006
"37382","hypnotize",2,2006
"37383","icy",2,2006
"37384","idea",2,2006
"37385","ighhhh",2,2006
"37386","ignore",2,2006
"37387","impressed",2,2006
"37388","ink",2,2006
"37389","insane",2,2006
"37390","insecure",2,2006
"37391","instagram",2,2006
"37392","iron",2,2006
"37393","isaac",2,2006
"37394","ivy",2,2006
"37395","izzy",2,2006
"37396","jain",2,2006
"37397","jake",2,2006
"37398","jazzy",2,2006
"37399","jeezy",2,2006
"37400","jefe",2,2006
"37401","jepsen",2,2006
"37402","jesse",2,2006
"37403","jewels",2,2006
"37404","jim",2,2006
"37405","joan",2,2006
"37406","job",2,2006
"37407","johnny",2,2006
"37408","johnson",2,2006
"37409","jose",2,2006
"37410","joyner",2,2006
"37411","juiceman",2,2006
"37412","jungle",2,2006
"37413","junior",2,2006
"37414","jxck",2,2006
"37415","jxmmi",2,2006
"37416","kailee",2,2006
"37417","kaptain",2,2006
"37418","karun",2,2006
"37419","kate",2,2006
"37420","kay",2,2006
"37421","kaycee",2,2006
"37422","kaytranada",2,2006
"37423","kazoo",2,2006
"37424","keane",2,2006
"37425","keef",2,2006
"37426","kendu",2,2006
"37427","kenney",2,2006
"37428","key",2,2006
"37429","khaled",2,2006
"37430","khan",2,2006
"37431","kings",2,2006
"37432","kiniza",2,2006
"37433","kirk",2,2006
"37434","kooks",2,2006
"37435","kravitz",2,2006
"37436","krayzie",2,2006
"37437","kryptonite",2,2006
"37438","kwaku",2,2006
"37439","lah",2,2006
"37440","lahhhhh",2,2006
"37441","language",2,2006
"37442","laughin",2,2006
"37443","laura",2,2006
"37444","lavender",2,2006
"37445","law",2,2006
"37446","layin",2,2006
"37447","lazy",2,2006
"37448","leanin",2,2006
"37449","learn",2,2006
"37450","learns",2,2006
"37451","ledge",2,2006
"37452","legacy",2,2006
"37453","lenae",2,2006
"37454","letting",2,2006
"37455","lick",2,2006
"37456","lift",2,2006
"37457","lifted",2,2006
"37458","likeembed",2,2006
"37459","likin",2,2006
"37460","listened",2,2006
"37461","liv",2,2006
"37462","load",2,2006
"37463","locked",2,2006
"37464","logic",2,2006
"37465","longshot",2,2006
"37466","looked",2,2006
"37467","losing",2,2006
"37468","lottery",2,2006
"37469","louisa",2,2006
"37470","lovato",2,2006
"37471","lovely",2,2006
"37472","lovelytheband",2,2006
"37473","lox",2,2006
"37474","lucas",2,2006
"37475","luciano",2,2006
"37476","luz",2,2006
"37477","lykke",2,2006
"37478","m.a.f.i.a",2,2006
"37479","madeline",2,2006
"37480","madilyn",2,2006
"37481","madonna",2,2006
"37482","maisie",2,2006
"37483","mami",2,2006
"37484","mannywellz",2,2006
"37485","marches",2,2006
"37486","marching",2,2006
"37487","maria",2,2006
"37488","mariah",2,2006
"37489","mario",2,2006
"37490","marley",2,2006
"37491","maroon",2,2006
"37492","married",2,2006
"37493","mason",2,2006
"37494","matrix",2,2006
"37495","mayer",2,2006
"37496","meeting",2,2006
"37497","meets",2,2006
"37498","mei",2,2006
"37499","memories",2,2006
"37500","menace",2,2006
"37501","ment",2,2006
"37502","mental",2,2006
"37503","mention",2,2006
"37504","merry",2,2006
"37505","messed",2,2006
"37506","messenger",2,2006
"37507","method",2,2006
"37508","metro",2,2006
"37509","mexikodro",2,2006
"37510","michelle",2,2006
"37511","mickey",2,2006
"37512","midnight",2,2006
"37513","mind's",2,2006
"37514","mindless",2,2006
"37515","mindset",2,2006
"37516","minutes",2,2006
"37517","miracle",2,2006
"37518","miriam",2,2006
"37519","missed",2,2006
"37520","mistake",2,2006
"37521","misunderstood",2,2006
"37522","mjg",2,2006
"37523","moby",2,2006
"37524","mode",2,2006
"37525","monkeys",2,2006
"37526","months",2,2006
"37527","mook",2,2006
"37528","moonlight",2,2006
"37529","morgue",2,2006
"37530","morgxn",2,2006
"37531","morrison",2,2006
"37532","motherfuckin",2,2006
"37533","mountain",2,2006
"37534","mouthpiece",2,2006
"37535","movie",2,2006
"37536","mt",2,2006
"37537","mundi",2,2006
"37538","muse",2,2006
"37539","mustard",2,2006
"37540","nahmir",2,2006
"37541","natasha",2,2006
"37542","nathan",2,2006
"37543","naughty",2,2006
"37544","ndai",2,2006
"37545","necklace",2,2006
"37546","necks",2,2006
"37547","needtobreathe",2,2006
"37548","neptune",2,2006
"37549","nerve",2,2006
"37550","nervous",2,2006
"37551","nesbitt",2,2006
"37552","nessly",2,2006
"37553","neva",2,2006
"37554","news",2,2006
"37555","ninguém",2,2006
"37556","nipsey",2,2006
"37557","noche",2,2006
"37558","nohidea",2,2006
"37559","noise",2,2006
"37560","noname",2,2006
"37561","normal",2,2006
"37562","north",2,2006
"37563","notes",2,2006
"37564","novah",2,2006
"37565","november",2,2006
"37566","nuh",2,2006
"37567","numb",2,2006
"37568","nyan",2,2006
"37569","não",2,2006
"37570","ohb",2,2006
"37571","ohhhhhhhhhhhhh",2,2006
"37572","oj",2,2006
"37573","ol",2,2006
"37574","onyx",2,2006
"37575","oooo",2,2006
"37576","overdose",2,2006
"37577","owens",2,2006
"37578","package",2,2006
"37579","paige",2,2006
"37580","pale",2,2006
"37581","parables",2,2006
"37582","park",2,2006
"37583","patience",2,2006
"37584","patrol",2,2006
"37585","peanut",2,2006
"37586","peppers",2,2006
"37587","perc",2,2006
"37588","perfecto",2,2006
"37589","performer",2,2006
"37590","peters",2,2006
"37591","petras",2,2006
"37592","petri",2,2006
"37593","pharcyde",2,2006
"37594","phoebe",2,2006
"37595","phoenix",2,2006
"37596","phora",2,2006
"37597","piece",2,2006
"37598","pierre",2,2006
"37599","pill",2,2006
"37600","pimp",2,2006
"37601","pistol",2,2006
"37602","planets",2,2006
"37603","plans",2,2006
"37604","playas",2,2006
"37605","playinwitme",2,2006
"37606","playlist",2,2006
"37607","plaza",2,2006
"37608","pleasant",2,2006
"37609","politely",2,2006
"37610","pool",2,2006
"37611","pope",2,2006
"37612","porque",2,2006
"37613","posted",2,2006
"37614","powell",2,2006
"37615","power",2,2006
"37616","prayers",2,2006
"37617","prelude",2,2006
"37618","pretend",2,2006
"37619","pristine",2,2006
"37620","pro",2,2006
"37621","promiscuous",2,2006
"37622","promise",2,2006
"37623","psycho",2,2006
"37624","pum",2,2006
"37625","punch",2,2006
"37626","pure",2,2006
"37627","purp",2,2006
"37628","purple",2,2006
"37629","puta",2,2006
"37630","putting",2,2006
"37631","quarters",2,2006
"37632","quest",2,2006
"37633","quiet",2,2006
"37634","r.lum.r",2,2006
"37635","ra",2,2006
"37636","rachel",2,2006
"37637","raining",2,2006
"37638","rainy",2,2006
"37639","ravyn",2,2006
"37640","raw",2,2006
"37641","raye",2,2006
"37642","reachin",2,2006
"37643","reading",2,2006
"37644","rebel",2,2006
"37645","reed",2,2006
"37646","refugees",2,2006
"37647","relationship",2,2006
"37648","remmi",2,2006
"37649","remy",2,2006
"37650","represent",2,2006
"37651","rida",2,2006
"37652","riding",2,2006
"37653","rimon",2,2006
"37654","rims",2,2006
"37655","ringin",2,2006
"37656","rinko",2,2006
"37657","rivera",2,2006
"37658","rixh",2,2006
"37659","rizzoo",2,2006
"37660","roads",2,2006
"37661","robert",2,2006
"37662","robinson",2,2006
"37663","rogers",2,2006
"37664","romance",2,2006
"37665","romantic",2,2006
"37666","royalty",2,2006
"37667","rubber",2,2006
"37668","ruins",2,2006
"37669","runnin",2,2006
"37670","sabem",2,2006
"37671","safada",2,2006
"37672","sake",2,2006
"37673","sale",2,2006
"37674","salt",2,2006
"37675","sam",2,2006
"37676","sammie",2,2006
